NW_013171803.1	9606
NW_025791780.1	9606
NW_012132918.1	9606
NW_009646200.1	9606
NW_013171802.1	9606
NW_017363815.1	9606
NW_021159997.1	9606
NW_021159998.1	9606
NW_019805493.1	9606
NW_025791781.1	9606
NW_017852929.1	9606
NW_017852930.1	9606
NW_018654714.1	9606
NW_018654715.1	9606
NW_012132919.1	9606
NW_025791785.1	9606
NW_018654717.1	9606
NW_017852932.1	9606
NW_025791782.1	9606
NW_017852931.1	9606
NW_025791784.1	9606
NW_019805494.1	9606
NW_025791786.1	9606
NW_018654716.1	9606
NW_025791783.1	9606
NW_013171804.1	9606
NW_013171805.1	9606
NW_025791789.1	9606
NW_025791787.1	9606
NW_025791788.1	9606
NW_009646201.1	9606
NW_021159999.1	9606
NW_021160000.1	9606
NW_011332694.1	9606
NW_021160001.1	9606
NW_013171806.1	9606
NW_009646202.1	9606
NW_013171807.1	9606
NW_025791790.1	9606
NW_011332693.1	9606
NW_011332692.1	9606
NW_015148966.2	9606
NW_025791792.1	9606
NW_021160004.1	9606
NW_025791794.1	9606
NW_011332695.1	9606
NW_021160006.1	9606
NW_019805496.1	9606
NW_019805495.1	9606
NW_017363816.1	9606
NW_025791793.1	9606
NW_019805498.1	9606
NW_021160005.1	9606
NW_021160003.1	9606
NW_019805497.1	9606
NW_013171808.1	9606
NW_021160002.1	9606
NW_025791791.1	9606
NW_009646203.1	9606
NW_013171809.1	9606
NW_018654718.1	9606
NW_021160008.1	9606
NW_011332696.1	9606
NW_009646204.1	9606
NW_025791795.1	9606
NW_018654720.1	9606
NW_015148967.1	9606
NW_018654719.1	9606
NW_011332697.1	9606
NW_019805499.1	9606
NW_021160007.1	9606
NW_021160012.1	9606
NW_011332699.1	9606
NW_013171810.1	9606
NW_021160009.1	9606
NW_009646205.1	9606
NW_011332700.1	9606
NW_013171811.1	9606
NW_021160010.1	9606
NW_021160011.1	9606
NW_011332698.1	9606
NW_021160013.1	9606
NW_025791796.1	9606
NW_018654722.1	9606
NW_021160014.1	9606
NW_018654721.1	9606
NW_011332701.1	9606
NW_021160018.1	9606
NW_021160017.1	9606
NW_012132920.1	9606
NW_025791798.1	9606
NW_021160016.1	9606
NW_025791797.1	9606
NW_021160015.1	9606
NW_025791799.1	9606
NW_013171812.1	9606
NW_019805500.1	9606
NW_017852933.1	9606
NW_021160019.1	9606
NW_013171813.1	9606
NW_018654723.1	9606
NW_012132921.1	9606
NW_025791800.1	9606
NW_017363817.1	9606
NW_021160020.1	9606
NW_016107299.1	9606
NW_017363819.1	9606
NW_025791803.1	9606
NW_025791801.1	9606
NW_017363818.1	9606
NW_019805501.1	9606
NW_025791806.1	9606
NW_025791802.1	9606
NW_025791805.1	9606
NW_021160021.1	9606
NW_025791804.1	9606
NW_019805503.1	9606
NW_014040928.1	9606
NW_019805502.1	9606
NW_013171814.1	9606
NW_018654724.1	9606
NW_025791809.1	9606
NW_025791810.1	9606
NW_025791807.1	9606
NW_021160022.1	9606
NW_014040929.1	9606
NW_025791808.1	9606
NW_009646206.1	9606
NW_016107300.1	9606
NW_016107301.1	9606
NW_016107302.1	9606
NW_016107303.1	9606
NW_016107304.1	9606
NW_016107305.1	9606
NW_016107306.1	9606
NW_016107307.1	9606
NW_016107308.1	9606
NW_016107309.1	9606
NW_016107310.1	9606
NW_016107311.1	9606
NW_016107313.1	9606
NW_016107314.1	9606
NW_016107312.1	9606
NW_025791811.1	9606
NW_025791812.1	9606
NW_021160023.1	9606
NW_025791813.1	9606
NW_025791814.1	9606
NW_025791815.1	9606
NW_021160026.1	9606
NW_021160024.1	9606
NW_009646207.1	9606
NW_014040930.1	9606
NW_014040931.1	9606
NW_009646208.1	9606
NW_015148968.1	9606
NW_021160025.1	9606
NW_015148969.2	9606
NW_017363820.1	9606
NW_021160031.1	9606
NW_025791820.1	9606
NW_021160028.1	9606
NW_025791816.1	9606
NW_021160029.1	9606
NW_025791817.1	9606
NW_021160027.1	9606
NW_025791819.1	9606
NW_021160030.1	9606
NW_025791818.1	9606
NW_018654725.1	9606
NW_025791821.1	9606
NW_018654726.1	9606
NW_009646209.1	9606
NT_187515.1	9606
NT_187517.1	9606
NT_187514.1	9606
NT_187520.1	9606
NW_003315905.1	9606
NW_003315906.1	9606
NW_003315907.2	9606
NT_187521.1	9606
NT_187519.1	9606
NT_187516.1	9606
NT_187518.1	9606
NT_187525.1	9606
NT_187526.1	9606
NT_187529.1	9606
NT_187522.1	9606
NW_003315908.1	9606
NT_187524.1	9606
NT_187531.1	9606
NT_187530.1	9606
NT_187528.1	9606
NW_003571033.2	9606
NW_003315909.1	9606
NT_187527.1	9606
NT_187523.1	9606
NW_003871060.2	9606
NT_187535.1	9606
NT_187537.1	9606
NW_003315913.1	9606
NT_187533.1	9606
NT_187536.1	9606
NT_187538.1	9606
NT_187532.1	9606
NT_187534.1	9606
NT_187539.1	9606
NT_187540.1	9606
NW_003315915.1	9606
NT_187541.1	9606
NT_167250.2	9606
NT_187544.1	9606
NW_003315914.1	9606
NT_187542.1	9606
NT_187545.1	9606
NT_187543.1	9606
NT_187550.1	9606
NT_187548.1	9606
NT_187547.1	9606
NW_003315920.1	9606
NW_003571036.1	9606
NT_187551.1	9606
NW_003315917.2	9606
NW_003315918.1	9606
NT_187549.1	9606
NW_003315919.1	9606
NT_187546.1	9606
NT_167244.2	9606
NT_187555.1	9606
NT_187554.1	9606
NW_003315921.1	9606
NT_187556.1	9606
NT_187557.1	9606
NW_004166862.2	9606
NT_187552.1	9606
NT_187553.1	9606
NT_187558.1	9606
NT_187561.1	9606
NT_187559.1	9606
NW_003315922.2	9606
NT_187562.1	9606
NT_187564.1	9606
NT_187563.1	9606
NT_187560.1	9606
NT_187572.1	9606
NT_187568.1	9606
NT_187565.1	9606
NT_187576.1	9606
NT_187570.1	9606
NT_187577.1	9606
NT_187566.1	9606
NT_187567.1	9606
NT_187574.1	9606
NT_187575.1	9606
NT_187573.1	9606
NT_187571.1	9606
NT_187569.1	9606
NW_003315928.1	9606
NW_003315929.1	9606
NW_003315930.1	9606
NW_003315931.1	9606
NT_187578.1	9606
NW_003315934.1	9606
NT_187579.1	9606
NW_003315935.1	9606
NT_187586.1	9606
NT_187584.1	9606
NT_187585.1	9606
NT_187583.1	9606
NW_003315936.1	9606
NW_003871073.1	9606
NW_003871074.1	9606
NT_187582.1	9606
NT_187581.1	9606
NW_003571049.1	9606
NW_003571050.1	9606
NT_187588.1	9606
NW_003315938.1	9606
NT_187587.1	9606
NW_003315939.2	9606
NW_003315941.1	9606
NW_003315942.2	9606
NT_187590.1	9606
NW_003315940.1	9606
NT_187589.1	9606
NT_187591.1	9606
NT_187594.1	9606
NT_187593.1	9606
NT_187597.1	9606
NT_187595.1	9606
NT_187592.1	9606
NT_187596.1	9606
NT_187598.1	9606
NT_187601.1	9606
NT_187599.1	9606
NT_187600.1	9606
